교량명,도로노선명,시도명,시군구명,시군구코드,소재지지번주소,교량시작점위도,교량시작점경도,교량종료점위도,교량종료점경도,교량높이
마전1세월교,구도,인천광역시,서구,28260,인천광역시 서구 마전동,37.608756,126.67145,37.608527,126.671777,4.7
공촌2교,구도,인천광역시,서구,28260,인천광역시 서구 연희동,37.544243,126.649256,37.544037,126.649685,3
하도교,군도,인천광역시,강화군,28710,인천광역시 강화군 송해면 하도리,37.765426,126.452164,37.765404,126.452362,5.5
금운교,국가지원지방도84호선,인천광역시,강화군,28710,인천광역시 강화군 선원면 금월리,37.69955,126.482342,37.69955,126.482342,4.2
길온교,국가지원지방도84호선,인천광역시,강화군,28710,인천광역시 강화군 길상면 길직리,0,0,0,0,2.8
남창교,국가지원지방도84호선,인천광역시,강화군,28710,인천광역시 강화군 강화읍 남산리,0,0,0,0,3.5
갑곳교,군도,인천광역시,강화군,28710,인천광역시 강화군 선원면 창리,37.731012,126.500141,37.731012,126.500141,4.5
고려교,군도,인천광역시,강화군,28710,인천광역시 강화군 내가면 고천리,0,0,0,0,4.3
고천교,군도,인천광역시,강화군,28710,인천광역시 강화군 내가면 고천리,37.736544,126.418173,37.736544,126.418173,4.5
교산교,군도,인천광역시,강화군,28710,인천광역시 강화군 양사면 교산리,0,0,0,0,3
국화교,군도,인천광역시,강화군,28710,인천광역시 강화군 강화읍 국화리,37.743552,126.458449,37.743552,126.458449,3
금곡교,군도,인천광역시,강화군,28710,인천광역시 강화군 양도면 길정리,37.663675,126.463492,37.663675,126.463492,4
길상교,군도,인천광역시,강화군,28710,인천광역시 강화군 길상면 온수리,0,0,0,0,3.2
길화교,군도,인천광역시,강화군,28710,인천광역시 강화군 길상면 선두리,0,0,0,0,4.6
내가교,군도,인천광역시,강화군,28710,인천광역시 강화군 내가면 오상리,0,0,0,0,4.2
능상교,군도,인천광역시,강화군,28710,인천광역시 강화군 화도면 상방리,37.637461,126.418752,37.637461,126.418752,2.6
덕진교,군도,인천광역시,강화군,28710,인천광역시 강화군 불은면 덕성리,0,0,0,0,5.2
마두교,군도,인천광역시,강화군,28710,인천광역시 강화군 송해면 솔정리,37.768278,126.462274,37.768278,126.462274,2
삼선교,군도,인천광역시,강화군,28710,인천광역시 강화군 교동면 삼선리,37.743942,126.304147,37.743942,126.304147,3
석모교,군도,인천광역시,강화군,28710,인천광역시 강화군 삼산면 석모리,0,0,0,0,2.2
선두교,군도,인천광역시,강화군,28710,인천광역시 강화군 길상면 선두리,37.626721,126.468813,37.626721,126.468813,2.2
선행교,군도,인천광역시,강화군,28710,인천광역시 강화군 선원면 선행리,0,0,0,0,3.8
성문교,군도,인천광역시,강화군,28710,인천광역시 강화군 교동면 고구리,37.797948,126.286552,37.797948,126.286552,3.5
숭뢰교,군도,인천광역시,강화군,28710,인천광역시 강화군 송해면 당산리,0,0,0,0,4
양갑교,군도,인천광역시,강화군,28710,인천광역시 강화군 교동면 인사리,37.803365,126.269085,37.803365,126.269085,3.7
연무교,군도,인천광역시,강화군,28710,인천광역시 강화군 강화읍 국화리,0,0,0,0,3.4
철산교,군도,인천광역시,강화군,28710,인천광역시 강화군 양사면 철산리,0,0,0,0,2.8
하점교,군도,인천광역시,강화군,28710,인천광역시 강화군 하점면 이강리,37.759822,126.385847,37.759822,126.385847,4.9
향경교,군도,인천광역시,강화군,28710,인천광역시 강화군 양도면 길정리,0,0,0,0,3
교동대교,군도,인천광역시,강화군,28710,인천광역시 강화군 교동면 봉소리,37.791487,126.329777,37.789232,126.350517,22
강화교,군도,인천광역시,강화군,28710,인천광역시 강화군 강화읍,37.734059,126.517421,37.731276,126.526305,11
석모대교,군도,인천광역시,강화군,28710,인천광역시 강화군 삼산면 석포리,37.695606,126.349182,37.707085,126.356022,27
선재대교,군도,인천광역시,옹진군,28720,인천광역시 옹진군 영흥면 선재리,37.232979,126.535649,37.233013,126.541872,15.4
신.시도연도교,군도,인천광역시,옹진군,28720,인천광역시 옹진군 북도면 신도리,37.530534,126.432293,37.529269,126.435171,10
영흥대교,군도,인천광역시,옹진군,28720,인천광역시 옹진군 영흥면 내리,37.25565,126.497588,37.253856,126.511514,33.3
덕적소야교,군도,인천광역시,옹진군,28720,인천광역시 옹진군 덕적면 진리,37.226022,126.154207,37.223976,126.160483,0
청천교(서울),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 효성동,37.523339,126.686382,37.523339,126.686382,0
청천교(인천),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 효성동,37.523339,126.686382,37.523339,126.686382,0
효성3육교(서울),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 효성동,37.523681,126.708999,37.523681,126.708999,0
효성3육교(인천),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 효성동,37.523681,126.708999,37.523681,126.708999,0
효성2육교(서울),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 효성동,37.523681,126.708999,37.523681,126.708999,0
효성2육교(인천),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 효성동,37.523681,126.708999,37.523681,126.708999,0
효성1육교(서울),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 효성동,37.523777,126.720312,37.523777,126.720312,0
효성1육교(인천),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 효성동,37.523777,126.720312,37.523777,126.720312,0
천대교(서울0),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 작전동,37.523879,126.731624,37.523879,126.731624,0
천대교(서울1),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 작전동,37.523879,126.731624,37.523879,126.731624,0
천대교(인천0),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 작전동,37.523879,126.731624,37.523879,126.731624,0
천대교(인천1),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 작전동,37.523879,126.731624,37.523879,126.731624,0
작전교(서울0),경인고속국도,인천광역시,부평구,28237,인천광역시 부평구 삼산동,37.523954,126.742937,37.523954,126.742937,0
작전교(서울1),경인고속국도,인천광역시,부평구,28237,인천광역시 부평구 삼산동,37.523954,126.742937,37.523954,126.742937,0
작전교(인천0),경인고속국도,인천광역시,부평구,28237,인천광역시 부평구 삼산동,37.523954,126.742937,37.523954,126.742937,0
작전교(인천1),경인고속국도,인천광역시,부평구,28237,인천광역시 부평구 삼산동,37.523954,126.742937,37.523954,126.742937,0
천상교(서울),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 계산동,37.524155,126.765562,37.524155,126.765562,0
천상교(인천0),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 계산동,37.524155,126.765562,37.524155,126.765562,0
천상교(인천1),경인고속국도,인천광역시,계양구,28245,인천광역시 계양구 계산동,37.524155,126.765562,37.524155,126.765562,0
귤현교,서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 선주지동,37.579198,126.755384,37.579198,126.755384,0
귤현대교(일산),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 귤현동,37.561414,126.752654,37.561414,126.752654,0
귤현대교(판교),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 귤현동,37.561414,126.752654,37.561414,126.752654,0
양지교(일산),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 귤현동,37.561414,126.752654,37.561414,126.752654,0
양지교(판교),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 귤현동,37.561414,126.752654,37.561414,126.752654,0
당미교(일산),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 동양동,37.561414,126.752654,37.561414,126.752654,0
당미교(판교),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 동양동,37.561414,126.752654,37.561414,126.752654,0
송현교(일산),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 박촌동,37.55305,126.748812,37.55305,126.748812,0
송현교(판교),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 박촌동,37.55305,126.748812,37.55305,126.748812,0
병방교(일산),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 병방동,37.544241,126.748666,37.544241,126.748666,0
병방교(판교),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 병방동,37.544241,126.748666,37.544241,126.748666,0
용종2교(일산),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 용종동,37.544241,126.748666,37.544241,126.748666,0
용종2교(판교),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 용종동,37.544241,126.748666,37.544241,126.748666,0
계양ICR-E교,서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 용종동,37.544241,126.748666,37.544241,126.748666,0
용종1교(일산0),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 용종동,37.535472,126.751222,37.535472,126.751222,0
용종1교(일산1),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 용종동,37.535472,126.751222,37.535472,126.751222,0
용종1교(판교0),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 용종동,37.535472,126.751222,37.535472,126.751222,0
용종1교(판교1),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 용종동,37.535472,126.751222,37.535472,126.751222,0
서운JCR-A-1교,서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 서운동,37.535472,126.751222,37.535472,126.751222,0
서운JCR-A-2교,서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 서운동,37.535472,126.751222,37.535472,126.751222,0
서운JCR-B교,서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 서운동,37.526544,126.751987,37.526544,126.751987,0
서운JCR-C교,서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 서운동,37.535472,126.751222,37.535472,126.751222,0
서운JCR-D교,서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 서운동,37.535472,126.751222,37.535472,126.751222,0
서운JCR-E교,서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 서운동,37.535472,126.751222,37.535472,126.751222,0
서운JCR-F교,서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 서운동,37.535472,126.751222,37.535472,126.751222,0
서운JCR-G교(0),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 서운동,37.526544,126.751987,37.526544,126.751987,0
서운JCR-G교(1),서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 서운동,37.526544,126.751987,37.526544,126.751987,0
서운JCR-H교,서울외곽순환고속국도,인천광역시,계양구,28245,인천광역시 계양구 서운동,37.535472,126.751222,37.535472,126.751222,0
송내ICR-C-2교,서울외곽순환고속국도,인천광역시,부평구,28237,인천광역시 부평구 일신동,37.47441,126.754297,37.47441,126.754297,0
장수ICR-A교,서울외곽순환고속국도,인천광역시,부평구,28237,인천광역시 부평구 구산동,37.465544,126.755025,37.465544,126.755025,0
장수ICR-B-1교,서울외곽순환고속국도,인천광역시,남동구,28200,인천광역시 남동구 장수동,37.465544,126.755025,37.465544,126.755025,0
장수ICR-B-2교,서울외곽순환고속국도,인천광역시,남동구,28200,인천광역시 남동구 장수동,37.465544,126.755025,37.465544,126.755025,0
부천고가교(일산),서울외곽순환고속국도,인천광역시,남동구,28200,인천광역시 남동구 장수동,37.455704,126.797441,37.455704,126.797441,0
부천고가교(판교),서울외곽순환고속국도,인천광역시,남동구,28200,인천광역시 남동구 장수동,37.455704,126.797441,37.455704,126.797441,0
만의2교(일산),서울외곽순환고속국도,인천광역시,남동구,28200,인천광역시 남동구 장수동,37.461185,126.764554,37.461185,126.764554,0
만의2교(판교),서울외곽순환고속국도,인천광역시,남동구,28200,인천광역시 남동구 장수동,37.461185,126.764554,37.461185,126.764554,0
만의1교(일산),서울외곽순환고속국도,인천광역시,남동구,28200,인천광역시 남동구 장수동,37.458498,126.77532,37.458498,126.77532,0
